timestamp,timestamp_utc,sequence_number,EMUL_OIL_L_TEMP_PV_VAL0,STAND_OIL_L_TEMP_PV_REAL_VAL0,GEAR_OIL_L_TEMP_PV_REAL_VAL0,EMUL_OIL_L_PR_VAL0,ROD_DIA_MM_VAL0,CAST_NUMBER_MIS_VAL0,STAND_OIL_L_TEMP_SP_VAL0,REELA_ROD_TEMP_VAL0,REELB_ROD_TEMP_VAL0,QUENCH_CW_FLOW_EXIT_VAL0,CAST_WHEEL_RPM_VAL0,EMUL_OIL_L_TEMP_PV_I_VAL0,BAR_TEMP_VAL0,ROD_TEMP_VAL0,QUENCH_CW_FLOW_ENTRY_VAL0,EMULSION_LEVEL_VAL0,GEAR_OIL_L_PR_VAL0,STANDS_OIL_L_PR_VAL0,TUNDISH_TEMP_VAL0,BATH_TEMP_F7_VAL0,BATH_TEMP_F8_VAL0,RM_MOTOR_COOL_WATER__VAL0,FLANGE_CLAMP_A_PRESS_VAL0,FLANGE_CLAMP_B_PRESS_VAL0,ROLL_MILL_AMPS_VAL0,RM_COOL_WATER_FLOW_VAL0,CCW_LEVEL_VAL0,EMULSION_LEVEL_ANALO_VAL0
47:15.1,17:15.1,155930,60.27818298,53.90557861,60.3460083,2.096149445,9.5,758464,55,16.03501701,1,7.164165528,2.054644823,60,558.5010986,-2.5,128.0757547,4226.649414,1.903264999,1.784769058,698.1601563,681.8018799,1113.593262,1.261659622,2.060974121,1.273101807,315.1464844,207.793457,745,1179.286377
56:18.6,26:18.6,155931,60.31045532,54.10281372,60.45874023,2.114488602,9.5,758464,55,16.03220177,1,7.139719659,2.052429199,60,581.1192627,-2.5,127.7222592,4227.416016,1.90625,1.782836914,696.2446289,677.2821045,1113.476318,1.217367172,1.935028076,0.9267578125,349.5068359,207.632019,745,1178.900391
06:18.6,36:18.6,155932,60.36610413,54.18429565,60.59414673,2.11652565,9.5,758464,55,16.03153419,1,7.155518875,2.063708544,60,534.8108521,-2.5,127.843821,4228.561523,1.897886276,1.780954361,693.1071777,672.5001221,1113.60791,1.228881836,2.094390869,1.046051025,398.8525391,207.7041626,745,1179.390869
14:07.5,44:07.5,155933,60.3366394,54.18778992,60.64657593,2.087724686,9.5,758464,55,16.02918816,1,7.130977638,2.061895847,60,553.7027588,-2.5,128.2781881,4229.55957,1.895076752,1.782377243,691.331543,671.4442139,1113.423828,1.259325027,2.032562256,0.8518981934,378.6450195,207.7496338,745,1178.8396
24:07.5,54:07.5,155934,60.38415527,54.35762024,60.69795227,2.115919113,9.5,758464,55,16.02824593,1,7.154215519,2.065722704,60,539.5762329,-2.5,128.6174421,4225.316406,1.897216797,1.785434723,702.7998047,694.1116943,1113.811279,1.225021362,1.836547852,1.231445313,400.8203125,207.5865479,745,1177.826172
31:51.6,01:51.6,155935,60.35780334,54.37400818,60.83511353,2.134840012,9.5,758464,55,16.03284264,1,7.142103846,2.052429199,60,498.8790283,-2.5,128.1474711,4225.791992,1.89679718,1.778470993,709.3242188,705.8861084,1113.685303,1.206386566,2.050933838,0.9763183594,392.6464844,207.7597046,745,1177.830811
41:51.6,11:51.6,155936,60.33444214,54.51348877,60.86613464,2.124013901,9.5,758464,55,16.0312748,1,7.155169194,2.053637743,60,539.8991699,-2.5,127.6062923,4225.986328,1.88775444,1.780414581,708.392334,706.9212646,1113.837891,1.22552681,2.041625977,0.6087036133,363.8867188,207.2363892,745,1177.859131
49:42.8,19:42.8,155937,60.32722473,54.47966003,60.96734619,2.112552643,9.5,758464,55,16.02797127,1,7.164197317,2.068341017,60,527.1612549,-2.5,128.5391136,4228.193359,1.888097763,1.786529541,704.9677734,703.1187744,1113.974609,1.226449966,2.041229248,1.056762695,424.5849609,207.8677979,745,1176.932129
59:42.9,29:42.9,155938,60.3684082,54.52050781,61.05891418,2.10814476,9.5,758464,55,16.02867699,1,7.163052907,2.0625,60,558.2347412,-2.5,128.0528665,4225.265625,1.888656616,1.779384613,703.2346191,697.0030518,1113.378906,1.248361588,1.859100342,1.198028564,372.2875977,207.8850708,745,1177.825928
07:26.8,37:26.8,155939,60.36097717,54.50944519,61.16175842,2.083841324,9.5,758464,55,16.02824211,1,7.127576197,2.066931248,60,537.9145508,-2.5,127.9562275,4225.732422,1.890832901,1.777721405,702.2402344,692.0743408,1113.081299,1.21600914,2.00579834,1.035339355,391.6625977,207.7859497,745,1176.786621
17:26.8,47:26.8,155940,60.3850708,54.57173157,61.24983215,2.119098663,9.5,758464,55,16.03127861,1,7.149002095,2.06854248,60,553.1569824,-2.5,127.9719949,4226.546875,1.878410339,1.785915375,699.6247559,686.2086182,1114.188232,1.214357376,2.178131104,1.143096924,350.3393555,207.7589111,745,1176.813477
19:54.0,49:54.0,155941,60.42404175,54.59825134,61.22346497,2.097417831,9.5,758464,55,16.04429817,1,7.120296478,2.044775486,60,559.65271,-2.5,127.9730121,4227.65918,1.887594223,1.786626816,698.611084,684.6556396,1113.501953,1.218637466,2.045318604,0.6408691406,379.855957,207.883606,745,1175.849609
38:43.9,08:43.9,155942,59.83872986,54.44787598,60.84637451,2.073383331,9.5,758464,55,16.00600243,1,7.131390897,1.682226539,60,296.3527832,-2.5,129.1453966,4225.117188,1.891853333,1.781518936,689.6992188,682.0765381,1114.028564,1.161548615,2.103790283,1.160217285,453.4204102,207.789978,745,1175.838867
42:41.3,12:41.3,155943,59.5491333,54.15672302,60.78034973,2.086900711,9.5,758464,55,16.02382851,1,7.143184678,2.019799709,60,578.6582031,-2.5,127.9801329,4226.510742,1.897974014,1.784351349,693.2687988,689.7789307,1114.302979,1.244550705,2.039245605,1.022918701,335.5053711,208.0127563,745,1175.809082
52:41.3,22:41.3,155944,59.52008057,53.72033691,60.81086731,2.083133698,9.5,758464,55,16.02747154,1,7.13927461,2.008721828,60,573.8024902,-2.5,128.1566264,4226.90918,1.889762878,1.767993927,700.1281738,704.8328857,1113.57251,1.208597183,2.075775146,0.3535461426,358.815918,208.0266113,745,1175.812256
00:51.8,30:51.8,155945,59.46742249,53.66741943,60.75421143,2.144742966,9.5,758466,55,16.02462196,1,7.154628778,2.018591404,59,585.9428711,-2.5,129.2725533,4227.816406,1.893486023,1.767967224,699.810791,704.0079346,1113.561768,1.251192093,2.010131836,1.02645874,328.7695313,208.2359009,745,1182.401855
10:51.8,40:51.8,155946,60.80213928,53.88566589,60.77754211,2.065122604,9.5,758466,55,16.02640724,1,7.150941235,2.022216797,61,571.40625,-2.5,127.9089252,4227.518555,1.890193939,1.77085495,697.3588867,698.0516357,1114.159668,1.24486351,1.902770996,1.140472412,326.1962891,208.2822266,745,1204.021973
18:49.5,48:49.5,155947,60.16323853,53.95657349,60.80281067,2.078332901,9.5,758466,55,16.02081108,1,7.160446195,2.021612644,60,572.376709,-2.5,128.1729024,4222.864258,1.88901329,1.772117615,691.7385254,693.868042,1114.23584,1.262544632,1.932647705,1.043701172,371.0766602,207.918396,745,1206.073975
28:49.5,58:49.5,155948,60.00340271,54.13267517,60.85836792,2.089946747,9.5,758466,55,16.01963615,1,7.117848712,2.010534763,60,558.7952881,-2.5,128.1250915,4227.776367,1.895153046,1.754934311,688.1984863,707.0426025,1114.13623,1.219360352,2.153198242,0.3323974609,331.418457,207.9946289,745,1206.594971
37:24.8,07:24.8,155949,60.25019836,54.22740173,60.90974426,2.104841232,9.5,758466,55,16.01978874,1,7.150591554,2.010131836,60,555.6743164,-2.5,127.9801329,4225.87793,1.889616013,1.747886658,694.4284668,732.2457275,1113.357422,1.20454216,2.150634766,1.055084229,361.3134766,208.0211792,745,1206.106445
45:01.0,15:01.0,155950,60.49520874,54.31872559,60.99383545,2.098875046,9.5,758466,55,16.05020332,1,7.129706071,2.011541843,60,549.3286133,-2.5,128.1342468,4228.558594,1.886331558,1.756402969,700.4350586,739.8087158,1113.690674,1.220726013,87.18972778,1.248748779,365.0976563,207.8723145,745,1205.051514
55:00.9,25:00.9,155951,60.27455139,54.5332489,61.01629639,2.11318779,9.5,758466,55,16.02610207,1,7.10723113,2.025640965,60,556.3652344,-2.5,128.2369894,4225.758789,1.888355255,1.753389359,701.1755371,730.0924072,1113.379883,1.234832764,2.263641357,1.282623291,349.0527344,207.9188232,745,1204.71167
04:21.2,34:21.2,155952,60.36795044,54.62623596,61.07832336,2.120988846,9.5,758466,55,16.02274513,1,7.144360877,2.022418261,60,554.0895996,-2.5,127.9516498,4224.516602,1.893115997,1.762384415,697.2072754,718.3597412,1113.491699,1.236719131,2.055480957,1.048583984,338.8354492,207.5095215,745,1203.064209
14:21.2,44:21.2,155953,60.39126587,54.76908875,61.15888977,2.117954254,9.5,758466,55,16.02487373,1,7.136445375,2.02282095,60,558.4174805,-2.5,127.8621315,4226.936523,1.885635376,1.774950027,692.9912109,706.9056396,1113.462158,1.251399994,2.196624756,0.3592834473,359.6484375,207.5947266,745,1202.471191
20:28.6,50:28.6,155954,60.41390991,54.79417419,61.16323853,2.114131927,9.5,758466,55,16.02103996,1,7.143407202,1.911236525,60,557.0609131,-2.5,128.0528665,4223.196289,1.889072418,1.773662567,691.6989746,704.5128174,1113.803711,1.215930939,2.33807373,0.8870544434,378.6450195,207.7997437,745,1202.143555
30:28.6,00:28.6,155955,60.40672302,54.85935974,61.23391724,2.09324646,9.5,758466,55,16.00757027,1,7.138734195,1.906402588,60,553.7733154,-2.5,128.3717755,4226.6875,1.879772186,1.78338623,697.3635254,724.3746338,1113.624023,1.243183136,2.297668457,1.261260986,386.2133789,207.6623535,745,1199.910889
39:33.1,09:33.1,155956,60.47463989,54.95283508,61.26992798,2.141935349,9.5,758466,55,16.00208855,1,7.110950463,1.909826636,60,557.1693115,-2.5,128.072703,4226.939453,1.881099701,1.773321152,700.3293457,733.3809814,1113.427734,1.253662109,1.931884766,1.073577881,341.7114258,207.6257324,745,1199.32666
49:33.2,19:33.2,155957,60.44607544,54.89476013,61.35089111,2.086723328,9.5,758466,55,16.00140953,1,7.111967716,1.907409668,60,557.5026855,-2.5,127.7960101,4225.829102,1.880361557,1.777795792,703.3759766,726.8470459,1113.47876,1.236314774,2.20501709,1.029571533,338.9868164,207.4154663,745,1198.283691
58:42.8,28:42.8,155958,60.4493103,54.95472717,61.35333252,2.099655151,9.5,758466,55,16.00319481,1,7.142548895,1.905194044,60,555.2519531,-2.5,128.0147195,4225.473633,1.874534607,1.776399612,700.7563477,716.7366943,1114.303467,1.206237793,2.221710205,0.8122253418,371.8334961,207.5543213,745,1197.444092
08:42.8,38:42.8,155959,60.41671753,54.9370575,61.35159302,2.121305466,9.5,758466,55,16.0009861,1,7.124715172,1.909222364,60,562.5336914,-2.5,126.9542329,4223.493164,1.883857727,1.779062271,698.8017578,708.4437256,1113.397461,1.214673996,2.015136719,1.209320068,365.6274414,207.4123535,745,1196.869873
17:45.1,47:45.1,155960,60.37904358,54.94192505,61.348526,2.125106812,9.5,758466,55,16.0000248,1,7.113430018,1.914459229,60,573.0263672,-2.5,127.8122861,4222.649414,1.882633209,1.775598526,696.5688477,700.5604248,1113.692139,1.214775085,1.961151123,1.017456055,345.8740234,207.3815308,745,1195.796875
27:45.2,57:45.2,155961,60.3618927,54.92523193,61.40666199,2.09416008,9.5,758466,55,16.00342751,1,7.09960173,1.913653612,60,567.2207031,-2.5,128.5091047,4224.408203,1.871803284,1.787044525,693.6081543,693.1280518,1114.282959,1.213768005,2.287475586,1.314575195,338.7597656,207.8215942,745,1195.327637
36:54.2,06:54.2,155962,60.35392761,54.94085693,61.35536194,2.095880508,9.5,758466,55,16.00110054,1,7.13507844,1.913653612,60,563.3409424,-2.5,127.3306167,4223.199219,1.881364822,1.787088394,692.5866699,686.1658936,1114.354004,1.207103729,2.126647949,0.822479248,386.9702148,207.2608032,745,1195.324707
46:54.3,16:54.3,155963,60.43539429,54.8629303,61.36463928,2.142116547,9.5,758466,55,15.99943352,1,7.120550791,1.909826636,60,554.9960938,-2.5,128.4338279,4224.918945,1.879991531,1.790924072,691.7597656,697.8758545,1114.20166,1.228591919,1.864746094,1.266784668,361.3891602,207.4535522,745,1194.200928
55:55.4,25:55.4,155964,60.45252991,54.89674377,61.36187744,2.095830917,9.5,758466,55,16.00615883,1,7.10764439,1.91103518,60,568.3892822,-2.5,127.0020438,4225.229492,1.882257462,1.782529831,696.940918,727.4698486,1113.808594,1.213287354,2.012634277,1.156219482,351.7773438,207.5144653,745,1194.25708
05:55.5,35:55.5,155965,60.39442444,54.8405304,61.40939331,2.117752075,9.5,758466,55,16.0053463,1,7.10494231,1.905798316,60,565.1339111,-2.5,127.4074193,4227.604492,1.879396439,1.781663895,701.885498,730.7025146,1114.083252,1.195795059,1.996582031,0.4371643066,357.9833984,207.6350708,745,1193.871582
15:05.5,45:05.5,155966,60.34274292,54.81425476,61.41300964,2.122747421,9.5,758466,55,16.00655937,1,7.083357466,1.911840796,60,559.7878418,-2.5,127.0462944,4225.106445,1.866865158,1.786527634,699.5544434,721.5853271,1113.559814,1.207977295,2.117858887,1.039489746,349.2797852,207.7436523,745,1193.359619
25:05.5,55:05.5,155967,60.31892395,54.81930542,61.36471558,2.079782486,9.5,758466,55,16.00629234,1,7.09654997,1.903582811,60,558.3548584,-2.5,127.6286719,4221.928711,1.878318787,1.779102325,698.2416992,710.3509521,1113.895264,1.232631683,1.802154541,1.232025146,366.4599609,207.5177612,745,1192.728027
34:06.6,04:06.6,155968,60.31925964,54.79885864,61.36616516,2.126922607,9.5,758466,55,16.00470161,1,7.093816102,1.90801394,60,551.7543945,-2.5,127.2884007,4225.108398,1.88369751,1.783100128,693.0512695,701.675415,1113.742432,1.207452774,1.859924316,1.192260742,394.1601563,207.5700073,745,1192.34375
44:06.6,14:06.6,155969,60.28874207,54.76170349,61.36260986,2.094816208,9.5,758466,55,15.99950981,1,7.111872349,1.841747999,60,576.1335449,-2.5,127.0447685,4222.75293,1.874769211,1.781606674,706.1035156,706.9654541,1113.518311,1.204839706,2.202606201,1.117614746,359.4213867,207.4885864,745,1191.70459
53:53.3,23:53.3,155970,60.2532196,54.70094299,61.36100769,2.116315842,9.5,758466,55,15.99419594,1,7.085233027,1.853027344,60,565.0991211,-2.5,127.4476008,4222.327148,1.881111145,1.782302856,707.7695313,715.3253174,1114.191406,1.213417053,2.037139893,0.8940124512,343.3007813,207.3950195,745,1191.187256
03:53.3,33:53.3,155971,60.2247467,54.64735413,61.30511475,2.072580338,9.5,758466,55,15.99670601,1,7.054779006,1.858465552,60,568.5473633,-2.5,126.6378671,4222.501953,1.877906799,1.791067123,706.6660156,712.4625244,1113.686279,1.204385757,2.104370117,1.322937012,344.5874023,207.7141113,745,1191.096436
13:31.7,43:31.7,155972,60.18807983,54.65367126,61.31240845,2.084215164,9.5,758466,55,15.99751091,1,7.082372002,1.849603295,60,558.1439209,-2.5,126.7777395,4224.333984,1.88302803,1.786718369,704.4353027,706.0115967,1114.23584,1.203718185,1.756103516,1.132263184,361.0107422,207.6506348,745,1190.130127
23:31.7,53:31.7,155973,60.20217896,54.5677948,61.31011963,2.135484695,9.5,758466,55,15.9976902,1,6.982744754,1.839935303,60,557.5169678,-2.5,125.5021038,4223.834961,1.889137268,1.792053223,702.2773438,698.8529053,1113.642822,1.209009171,2.09677124,0.4452514648,354.3505859,205.4306641,745,1190.645264
33:20.2,03:20.2,155974,60.1479187,54.51304626,61.25569153,2.136472702,9.5,758466,55,15.99678993,1,7.021495748,1.852221727,60,555.1392822,-2.5,126.1221197,4223.151367,1.879051208,1.789762497,700.9335938,692.5511475,1113.958984,1.220226288,2.153320313,0.8723144531,365.5517578,205.0078735,745,1189.546631
43:20.2,13:20.2,155975,60.09466553,54.4588623,61.32380676,2.114677429,9.5,758466,55,16.00032234,1,7.102589912,1.854034424,60,567.7399902,-2.5,127.4684545,4224.773438,1.891708374,1.790000916,697.4553223,686.4683838,1113.666748,1.214019775,1.724456787,1.261138916,360.1782227,206.253479,745,1188.555664
52:59.7,22:59.7,155976,60.02555847,54.41200256,61.20645142,2.099340439,9.5,758466,55,15.99861336,1,7.120741526,1.855645776,60,564.7717285,-2.5,127.4887996,4223.557617,1.877893448,1.791288376,695.6782227,680.463501,1114.317627,1.226417542,1.809265137,1.132171631,387.9541016,207.5116577,745,1188.719482
02:59.7,32:59.7,155977,59.9614563,54.32531738,61.17552185,2.094604492,9.5,758466,55,15.99748039,1,7.102589912,1.855645776,60,565.1066895,-2.5,127.6505428,4224.988281,1.889089584,1.791225433,715.9291992,691.7073975,1113.525391,1.238395691,2.106079102,0.9019470215,342.7709961,207.5307617,745,1188.25415
12:49.1,42:49.1,155978,59.91014099,54.29702759,61.15040588,2.12011528,9.5,758466,55,16.00152779,1,7.102589912,1.851415992,60,563.8432617,-2.5,127.5259293,4225.503906,1.891635895,1.789907455,710.7451172,697.262085,1113.860596,1.216302872,2.12878418,1.12701416,345.4199219,207.5944824,745,1187.61792
22:49.1,52:49.1,155979,59.84912109,54.21284485,61.11912537,2.085733414,9.5,758466,55,16.00121117,1,7.122458141,1.863299608,60,563.5952148,-2.5,127.4989721,4225.798828,1.887582779,1.791978836,706.0966797,696.1153564,1113.864746,1.257476807,1.693603516,1.297515869,368.4277344,207.6876221,745,1186.533936
32:25.6,02:25.6,155980,59.87939453,54.21365356,61.09544373,2.077602386,9.5,758466,55,16.001791,1,7.093212108,1.841143847,60,571.3320313,-2.5,127.7583717,4222.912109,1.880643845,1.789386749,703.0537109,692.7076416,1113.59082,1.211200714,1.875366211,1.106079102,349.3554688,207.6473999,745,1186.557373
42:25.6,12:25.6,155981,59.80436707,54.19369507,61.04100037,2.105287552,9.5,758466,55,16.00097084,1,7.083103153,1.854034424,60,561.0581055,-2.5,126.8092743,4224.097656,1.884056091,1.794778824,702.3044434,688.4058838,1113.974365,1.184066772,1.991912842,0.5854797363,359.4970703,207.3050537,745,1185.68457
52:24.4,22:24.4,155982,59.79876709,54.14868164,60.96156311,2.119888306,9.5,758466,55,15.99492836,1,7.086123124,1.81072998,60,553.7075195,-2.5,128.0030211,4219.728516,1.889717102,1.791707993,697.9533691,683.197876,1113.534424,1.193908691,2.100128174,0.8592529297,370.3198242,207.4205933,745,1185.461182
02:24.4,32:24.4,155983,59.74084473,54.04943848,60.90705872,2.106704712,9.5,758466,55,15.99519157,1,7.113493596,1.811132789,60,557.0373535,-2.5,127.6093441,4221.166016,1.896944046,1.796699524,694.4726563,678.6866455,1113.473389,1.248247147,2.049591064,1.404418945,371.1523438,207.4708252,745,1184.509277
12:24.4,42:24.4,155984,59.70721436,53.99443054,60.77093506,2.124698639,9.5,758468,55,15.99657631,1,7.10799407,1.817175269,60,560.8544922,-2.5,127.3387547,4218.410156,1.901580811,1.796081543,691.6362305,680.5072021,1114.466064,1.228406906,1.860290527,1.244781494,368.125,207.5134277,745,1184.538818
12:36.3,42:36.3,155985,59.73648071,53.99481201,60.77171326,2.111249924,9.5,758468,55,15.9945507,1,7.09238559,1.802270532,60,559.0922852,-2.5,127.0941053,4220.928711,1.906450272,1.800682068,692.4562988,680.8433838,1114.657227,1.215208054,1.911346436,1.067657471,358.3618164,207.5554199,745,1184.576416
22:36.3,52:36.3,155986,59.68873596,53.92379761,60.80587769,2.116901398,9.5,758468,55,15.99662971,1,7.087649004,1.795422316,60,540.2178955,-2.5,127.1480197,4222.711914,1.898263931,1.804721832,707.6691895,692.6507568,1114.352051,1.222042084,1.961395264,0.5550537109,403.1665039,207.4089966,745,1184.071533
32:36.3,02:36.3,155987,59.68614197,53.8903656,60.61131287,2.10474968,9.5,758468,55,15.99843407,1,7.097885115,1.815765381,60,542.3504028,-2.5,127.2507623,4221.331055,1.908927917,1.793010712,707.2219238,694.2520752,1114.091553,1.196422577,2.075500488,0.7922058105,391.5869141,207.3268433,745,1182.917969
32:58.2,02:58.2,155988,59.64329529,53.81411743,60.640625,2.136949539,9.5,758468,55,15.99645424,1,7.095278404,1.803277612,60,541.4299316,-2.5,126.8438609,4224.212891,1.901418686,1.800453186,707.4116211,694.0352783,1114.195313,1.203496933,1.99987793,0.7268981934,415.8056641,207.3342285,745,1183.471924
42:58.2,12:58.2,155989,59.55157471,53.6426239,60.50288391,2.083024979,9.5,758468,55,16.0015583,1,7.12821198,1.815362573,60,553.4888916,-2.5,127.1525973,4219.549805,1.910043716,1.793361664,702.5817871,691.9959717,1114.238037,1.208709717,1.707458496,1.261108398,360.9350586,207.5230713,745,1182.870605
52:58.2,22:58.2,155990,59.858078,53.51078796,60.44874573,2.065891266,9.5,758468,55,16.00214577,1,7.092099487,1.798242211,60,537.1644897,-2.5,127.3468927,4220.637695,1.912698746,1.797323227,702.895752,687.9937744,1114.104004,1.212064743,1.909637451,1.242279053,401.2744141,207.7957153,745,1182.322754
53:13.5,23:13.5,155991,59.84906006,53.50296021,60.36491394,2.112094879,9.5,758468,55,16.0018177,1,7.089270251,1.812945604,60,540.7960205,-2.5,127.3036595,4221.223633,1.917451859,1.79904747,702.7272949,688.0931396,1113.615234,1.18598175,1.932678223,1.143341064,375.0878906,207.7062988,745,1181.947021
03:13.5,33:13.5,155992,59.88304138,53.3963623,60.31260681,2.124542236,9.5,758468,55,16.00157738,1,7.101254767,1.809521437,60,547.0134277,-2.5,127.2629693,4220.200195,1.918519974,1.80840683,699.1621094,683.90271,1113.49585,1.266500473,1.903137207,0.3633422852,398.4741211,207.4699097,745,1181.355713
13:13.5,43:13.5,155993,59.9438324,53.31939697,60.26193237,2.094919205,9.5,758468,55,16.00209236,1,7.073375668,1.792401075,60,543.8485107,-2.5,127.7563372,4221.027344,1.911766052,1.812561035,697.4465332,681.2821045,1114.080322,1.244638443,1.935821533,0.6645812988,401.3500977,207.6225586,745,1180.828125
13:34.8,43:34.8,155994,59.93545532,53.31253052,60.31185913,2.127885818,9.5,758468,55,16.00061607,1,7.073153144,1.810327172,60,541.3641968,-2.5,127.6596981,4220.260742,1.912317276,1.811336517,698.079834,681.3323975,1114.140137,1.197750092,1.982147217,0.7136535645,389.3920898,207.5669556,745,1180.894043
23:34.8,53:34.8,155995,59.94734192,53.2893219,60.2121582,2.124837875,9.5,758468,55,16.00360298,1,7.062980611,1.790991187,60,544.8956299,-2.5,126.6256601,4220.075195,1.914716721,1.807695389,697.0754395,699.6778564,1114.137207,1.264011383,1.750091553,1.29901123,381.5209961,207.4349365,745,1180.368408
33:34.8,03:34.8,155996,60.06040955,53.27104187,60.21513367,2.120141983,9.5,758468,55,16.00390434,1,7.066413841,1.808514357,60,538.2075195,-2.5,125.2945841,4225.820313,1.921461105,1.80688858,701.3850098,736.2459717,1114.425781,1.212574005,1.87121582,1.267944336,403.1665039,207.6590576,745,1179.867188
07:29.6,37:29.6,155997,46.6257782,41.97531128,50.04017639,2.089502335,9.5,758468,55,16.01978111,1,6.92034262,1.639123559,47,330.307251,-2.5,124.6801631,4220.088867,2.227462769,1.706180573,30.12854004,774.5328369,1114.177734,1.187026978,2.193817139,1.116607666,516.5405273,205.5898438,745,1155.152832
17:29.6,47:29.6,155998,47.5823822,41.91702271,49.99320984,2.089096069,9.5,758468,55,16.02589226,1,6.89745442,2.000061035,48,517.6726074,-2.5,123.5235461,4225.117188,2.217395782,1.697488785,746.4143066,780.8575439,1114.361572,1.192193985,2.212677002,1.250061035,425.3417969,205.5646362,745,1156.858887
25:50.2,55:50.2,155999,48.290802,41.90028381,50.10084534,2.052406311,9.5,758468,55,16.02705574,1,6.901745958,2.003283739,48,537.0730591,-2.5,124.4009271,4223.748047,2.218830109,1.706132889,760.112793,785.0445557,1114.547852,1.241676331,2.145843506,1.018463135,436.6186523,205.5113525,745,1155.263916
35:50.2,05:50.2,156000,49.80381775,42.05105591,50.36680603,2.099176407,9.5,758468,55,16.02516747,1,6.909152833,1.995025635,50,539.0045776,-2.5,124.2981845,4223.40332,2.213535309,1.695930481,752.8186035,786.2506104,1113.705566,1.188034058,2.232513428,1.080444336,390.300293,205.3877563,745,1153.740479
44:08.9,14:08.9,156001,50.95230103,42.37719727,50.5307312,2.070575714,9.5,758468,55,16.0250988,1,6.928989273,2.004492283,51,552.854248,-2.5,123.6445992,4223.885742,2.205635071,1.693353653,742.0327148,783.7655029,1113.860107,1.19707489,2.189331055,0.06088256836,414.140625,205.5855713,745,1154.789795
54:08.9,24:08.9,156002,52.36123657,42.77243042,50.73303223,2.096826553,9.5,758468,55,16.02314949,1,6.921773133,2.007714748,52,517.8569336,-2.5,123.6608753,4222.961914,2.196622849,1.707683563,731.8305664,777.6119385,1114.401855,1.217107773,1.926269531,1.28515625,426.4013672,205.4818115,745,1152.199219
02:24.6,32:24.6,156003,53.40127563,43.03744507,50.97111511,2.093702316,9.5,758468,55,16.02121544,1,6.936300782,2.004894972,53,510.3724976,-2.5,123.6883411,4222.873047,2.191287994,1.713817596,726.6716309,770.4803467,1113.962402,1.227071762,1.803436279,1.019836426,416.7895508,205.5216064,745,1153.719482
12:24.7,42:24.7,156004,54.61097717,43.70274353,51.21286011,2.066951752,9.5,758468,55,16.0228405,1,6.912554274,2.010937452,55,510.1653442,-2.5,124.3632887,4222.287109,2.179035187,1.706880569,720.6838379,763.3702393,1113.530518,1.218055725,2.028167725,0.2555236816,419.2871094,205.6740723,745,1150.725098
20:42.8,50:42.8,156005,55.60722351,43.79206848,51.38505554,2.096803665,9.5,758468,55,16.02161598,1,6.915860348,1.996234179,56,555.3381348,-2.5,124.2463046,4221.847656,2.178302765,1.709569931,715.7119141,758.8883057,1113.594727,1.228723526,1.942840576,0.4775695801,360.1025391,205.5050659,745,1153.710449
30:42.8,00:42.8,156006,56.62327576,44.28382874,51.6386261,2.091133118,9.5,758468,55,16.02479744,1,6.911982069,1.991198778,57,580.8874512,-2.5,124.3871942,4222.760742,2.167488098,1.718177795,709.1567383,743.0762939,1113.69165,1.22974205,1.768768311,1.247497559,345.2685547,205.5375977,745,1149.26416
38:54.3,08:54.3,156007,57.44821167,44.54064941,51.84222412,2.06652832,9.5,758468,55,16.02553368,1,6.9294979,1.998449683,57,571.3305664,-2.5,124.0865958,4221.946289,2.162908554,1.724264145,699.5124512,738.9066162,1113.479248,1.227552414,2.017150879,1.06427002,337.1704102,205.5869141,745,1151.595703
48:54.3,18:54.3,156008,58.5098114,45.24893188,52.06152344,2.10908699,9.5,758468,55,16.02689934,1,6.949080027,2.001068115,59,537.4202881,-2.5,123.8409291,4221.451172,2.15297699,1.730129242,696.237793,733.8414307,1114.237793,1.190052032,2.202087402,0.4276733398,375.2392578,205.6116943,745,1147.616211
57:13.9,27:13.9,156009,59.23168945,45.99000549,52.25257874,2.0991745,9.5,758468,55,16.02446175,1,6.936332571,2.011743069,59,548.7855225,-2.5,123.8399119,4221.370117,2.148910522,1.73299408,697.067627,730.5535889,1114.304443,1.182912827,2.105895996,0.2821044922,369.6386719,205.6155396,745,1147.4646
07:13.9,37:13.9,156010,60.13143921,47.02819824,52.49763489,2.062995911,9.5,758468,55,16.02412987,1,6.918117378,2.003887892,60,555.036377,-2.5,124.1659416,4220.648438,2.142942429,1.744384766,694.7407227,726.7623291,1113.571045,1.211065292,1.848907471,1.228302002,358.2861328,205.4735718,745,1144.121582
15:27.7,45:27.7,156011,59.41424561,47.71704102,52.60902405,2.082979202,9.5,758468,55,16.02332115,1,6.912903955,2.008319139,59,580.5845947,-2.5,124.0092845,4226.071289,2.13211441,1.742607117,691.0490723,724.6082764,1113.786377,1.167066574,1.977752686,1.055480957,309.3188477,205.3755493,745,1150.729004
25:27.7,55:27.7,156012,60.01448059,48.21784973,52.86131287,2.098241806,9.5,758468,55,16.02517509,1,6.917259071,2.010937452,60,543.2599487,-2.5,124.1588208,4223.117188,2.130298615,1.754037857,697.8288574,726.1304932,1114.375244,1.197505951,2.207794189,1.206390381,333.6889648,205.1217041,745,1142.361328
